"total size","ECM","necrosis","tick","fiber"
12070.0,5174.0,0.0,243.0,6896.0
12073.0,5162.0,0.0,244.0,6911.0
12083.0,5152.0,0.0,245.0,6931.0
12087.0,5147.0,0.0,246.0,6940.0
12090.0,5138.0,0.0,247.0,6952.0
12095.0,5142.0,0.0,248.0,6953.0
12101.0,5139.0,0.0,249.0,6962.0
12104.0,5131.0,0.0,250.0,6973.0
12113.0,5128.0,0.0,251.0,6985.0
12118.0,5119.0,0.0,252.0,6999.0
12122.0,5118.0,0.0,253.0,7004.0
12126.0,5123.0,0.0,254.0,7003.0
12132.0,5116.0,0.0,255.0,7016.0
12137.0,5106.0,0.0,256.0,7031.0
12141.0,5096.0,0.0,257.0,7045.0
12146.0,5091.0,0.0,258.0,7055.0
12152.0,5088.0,0.0,259.0,7064.0
12159.0,5081.0,0.0,260.0,7078.0
12165.0,5092.0,0.0,261.0,7073.0
12172.0,5083.0,0.0,262.0,7089.0
12180.0,5082.0,0.0,263.0,7098.0
12184.0,5071.0,0.0,264.0,7113.0
12191.0,5057.0,0.0,265.0,7134.0
12283.0,5140.0,0.0,266.0,7143.0
12284.0,5145.0,0.0,267.0,7139.0
12289.0,5132.0,0.0,268.0,7157.0
12295.0,5134.0,0.0,269.0,7161.0
12300.0,5122.0,0.0,270.0,7178.0
12308.0,5115.0,0.0,271.0,7193.0
12315.0,5108.0,0.0,272.0,7207.0
12323.0,5104.0,0.0,273.0,7219.0
12327.0,5112.0,0.0,274.0,7215.0
12332.0,5103.0,0.0,275.0,7229.0
12338.0,5094.0,0.0,276.0,7244.0
12344.0,5082.0,0.0,277.0,7262.0
12347.0,5076.0,0.0,278.0,7271.0
12351.0,5064.0,0.0,279.0,7287.0
12356.0,5060.0,0.0,280.0,7296.0
12360.0,5050.0,0.0,281.0,7310.0
12360.0,5043.0,0.0,282.0,7317.0
12362.0,5037.0,0.0,283.0,7325.0
12367.0,5030.0,0.0,284.0,7337.0
12365.0,5017.0,0.0,285.0,7348.0
12372.0,5012.0,0.0,286.0,7360.0
12372.0,5002.0,0.0,287.0,7370.0
12375.0,4989.0,0.0,288.0,7386.0
12383.0,4992.0,0.0,289.0,7391.0
12501.0,5093.0,0.0,290.0,7408.0
12490.0,5073.0,0.0,291.0,7417.0
12493.0,5069.0,0.0,292.0,7424.0
12502.0,5064.0,0.0,293.0,7438.0
12505.0,5047.0,0.0,294.0,7458.0
12505.0,5040.0,0.0,295.0,7465.0
12518.0,5055.0,0.0,296.0,7463.0
12519.0,5048.0,0.0,297.0,7471.0
12521.0,5047.0,0.0,298.0,7474.0
12524.0,5041.0,0.0,299.0,7483.0
12527.0,5039.0,0.0,300.0,7488.0
12528.0,5031.0,0.0,301.0,7497.0
12535.0,5026.0,0.0,302.0,7509.0
12535.0,5023.0,0.0,303.0,7512.0
12541.0,5028.0,0.0,304.0,7513.0
12543.0,5018.0,0.0,305.0,7525.0
12548.0,5017.0,0.0,306.0,7531.0
12550.0,5012.0,0.0,307.0,7538.0
12556.0,5011.0,0.0,308.0,7545.0
12563.0,5004.0,0.0,309.0,7559.0
12561.0,4999.0,0.0,310.0,7562.0
12571.0,5002.0,0.0,311.0,7569.0
12574.0,4991.0,0.0,312.0,7583.0
12575.0,4986.0,0.0,313.0,7589.0
12660.0,5064.0,0.0,314.0,7596.0
12655.0,5050.0,0.0,315.0,7605.0
12656.0,5041.0,0.0,316.0,7615.0
12660.0,5034.0,0.0,317.0,7626.0
12659.0,5032.0,0.0,318.0,7627.0
12660.0,5021.0,0.0,319.0,7639.0
12663.0,5016.0,0.0,320.0,7647.0
12668.0,5013.0,0.0,321.0,7655.0
12671.0,5027.0,0.0,322.0,7644.0
12672.0,5019.0,0.0,323.0,7653.0
12672.0,5008.0,0.0,324.0,7664.0
12674.0,5002.0,0.0,325.0,7672.0
12680.0,4996.0,0.0,326.0,7684.0
12681.0,4997.0,0.0,327.0,7684.0
12687.0,4991.0,0.0,328.0,7696.0
12688.0,4991.0,0.0,329.0,7697.0
12691.0,4984.0,0.0,330.0,7707.0
12689.0,4981.0,0.0,331.0,7708.0
12695.0,4984.0,0.0,332.0,7711.0
12698.0,4977.0,0.0,333.0,7721.0
12698.0,4976.0,0.0,334.0,7722.0
12701.0,4975.0,0.0,335.0,7726.0
12704.0,4969.0,0.0,336.0,7735.0
12708.0,4958.0,0.0,337.0,7750.0
12771.0,5013.0,0.0,338.0,7758.0
12773.0,5009.0,0.0,339.0,7764.0
12778.0,5009.0,0.0,340.0,7769.0
12781.0,4999.0,0.0,341.0,7782.0
12786.0,5008.0,0.0,342.0,7778.0
12787.0,4999.0,0.0,343.0,7788.0
12794.0,5002.0,0.0,344.0,7792.0
12800.0,4991.0,0.0,345.0,7809.0
12798.0,4991.0,0.0,346.0,7807.0
12806.0,4995.0,0.0,347.0,7811.0
12810.0,4989.0,0.0,348.0,7821.0
12814.0,4978.0,0.0,349.0,7836.0
12824.0,4987.0,0.0,350.0,7837.0
12829.0,4982.0,0.0,351.0,7847.0
12827.0,4974.0,0.0,352.0,7853.0
12840.0,4985.0,0.0,353.0,7855.0
12838.0,4976.0,0.0,354.0,7862.0
12841.0,4972.0,0.0,355.0,7869.0
12847.0,4977.0,0.0,356.0,7870.0
12850.0,4973.0,0.0,357.0,7877.0
12852.0,4972.0,0.0,358.0,7880.0
12856.0,4970.0,0.0,359.0,7886.0
12858.0,4959.0,0.0,360.0,7899.0
12859.0,4955.0,0.0,361.0,7904.0
12934.0,5025.0,0.0,362.0,7909.0
12923.0,5010.0,0.0,363.0,7913.0
12925.0,5000.0,0.0,364.0,7925.0
12932.0,4990.0,0.0,365.0,7942.0
12933.0,4993.0,0.0,366.0,7940.0
12936.0,4994.0,0.0,367.0,7942.0
12935.0,4988.0,0.0,368.0,7947.0
12938.0,4988.0,0.0,369.0,7950.0
12944.0,4984.0,0.0,370.0,7960.0
12949.0,4986.0,0.0,371.0,7963.0
12952.0,4984.0,0.0,372.0,7968.0
12954.0,4984.0,0.0,373.0,7970.0
12958.0,4978.0,0.0,374.0,7980.0
12960.0,4977.0,0.0,375.0,7983.0
12964.0,4973.0,0.0,376.0,7991.0
12967.0,4974.0,0.0,377.0,7993.0
12972.0,4973.0,0.0,378.0,7999.0
12968.0,4963.0,0.0,379.0,8005.0
12969.0,4955.0,0.0,380.0,8014.0
12972.0,4952.0,0.0,381.0,8020.0
12975.0,4949.0,0.0,382.0,8026.0
12977.0,4951.0,0.0,383.0,8026.0
12982.0,4950.0,0.0,384.0,8032.0
12986.0,4946.0,0.0,385.0,8040.0
13051.0,5008.0,0.0,386.0,8043.0
13053.0,5023.0,0.0,387.0,8030.0
13055.0,5013.0,0.0,388.0,8042.0
13055.0,5007.0,0.0,389.0,8048.0
13061.0,5004.0,0.0,390.0,8057.0
13062.0,5003.0,0.0,391.0,8059.0
13067.0,4997.0,0.0,392.0,8070.0
13067.0,4999.0,0.0,393.0,8068.0
13070.0,4996.0,0.0,394.0,8074.0
13074.0,5005.0,0.0,395.0,8069.0
13074.0,4995.0,0.0,396.0,8079.0
13076.0,4985.0,0.0,397.0,8091.0
13082.0,4980.0,0.0,398.0,8102.0
13083.0,4973.0,0.0,399.0,8110.0
13086.0,4969.0,0.0,400.0,8117.0
13087.0,4964.0,0.0,401.0,8123.0
13089.0,4957.0,0.0,402.0,8132.0
13093.0,4951.0,0.0,403.0,8142.0
13093.0,4951.0,0.0,404.0,8142.0
13096.0,4947.0,0.0,405.0,8149.0
13094.0,4946.0,0.0,406.0,8148.0
13099.0,4939.0,0.0,407.0,8160.0
13099.0,4937.0,0.0,408.0,8162.0
13105.0,4940.0,0.0,409.0,8165.0
13174.0,4996.0,0.0,410.0,8178.0
13180.0,4990.0,0.0,411.0,8190.0
13177.0,4994.0,0.0,412.0,8183.0
13180.0,4988.0,0.0,413.0,8192.0
13184.0,4993.0,0.0,414.0,8191.0
13186.0,4997.0,0.0,415.0,8189.0
13188.0,4993.0,0.0,416.0,8195.0
13190.0,4993.0,0.0,417.0,8197.0
13192.0,4991.0,0.0,418.0,8201.0
13193.0,4988.0,0.0,419.0,8205.0
13193.0,4985.0,0.0,420.0,8208.0
13196.0,4981.0,0.0,421.0,8215.0
13197.0,4979.0,0.0,422.0,8218.0
13200.0,4976.0,0.0,423.0,8224.0
13202.0,4975.0,0.0,424.0,8227.0
13202.0,4977.0,0.0,425.0,8225.0
13202.0,4970.0,0.0,426.0,8232.0
13206.0,4969.0,0.0,427.0,8237.0
13206.0,4968.0,0.0,428.0,8238.0
13210.0,4964.0,0.0,429.0,8246.0
13212.0,4962.0,0.0,430.0,8250.0
13214.0,4963.0,0.0,431.0,8251.0
13215.0,4962.0,0.0,432.0,8253.0
13217.0,4958.0,0.0,433.0,8259.0
13264.0,5001.0,0.0,434.0,8263.0
13269.0,4998.0,0.0,435.0,8271.0
13272.0,4998.0,0.0,436.0,8274.0
13274.0,4997.0,0.0,437.0,8277.0
13277.0,4998.0,0.0,438.0,8279.0
13280.0,4996.0,0.0,439.0,8284.0
13281.0,4997.0,0.0,440.0,8284.0
13286.0,5000.0,0.0,441.0,8286.0
13289.0,4995.0,0.0,442.0,8294.0
13288.0,4995.0,0.0,443.0,8293.0
13291.0,4993.0,0.0,444.0,8298.0
13292.0,4988.0,0.0,445.0,8304.0
13294.0,4983.0,0.0,446.0,8311.0
13293.0,4983.0,0.0,447.0,8310.0
13298.0,4985.0,0.0,448.0,8313.0
13300.0,4977.0,0.0,449.0,8323.0
13303.0,4982.0,0.0,450.0,8321.0
13303.0,4979.0,0.0,451.0,8324.0
13306.0,4982.0,0.0,452.0,8324.0
13308.0,4980.0,0.0,453.0,8328.0
13309.0,4977.0,0.0,454.0,8332.0
13313.0,4977.0,0.0,455.0,8336.0
13316.0,4983.0,0.0,456.0,8333.0
13318.0,4981.0,0.0,457.0,8337.0
13359.0,5023.0,0.0,458.0,8336.0
13361.0,5020.0,0.0,459.0,8341.0
13362.0,5015.0,0.0,460.0,8347.0
13363.0,5009.0,0.0,461.0,8354.0
13364.0,5011.0,0.0,462.0,8353.0
13367.0,5008.0,0.0,463.0,8359.0
13368.0,5006.0,0.0,464.0,8362.0
13369.0,5011.0,0.0,465.0,8358.0
13372.0,5009.0,0.0,466.0,8363.0
13372.0,5015.0,0.0,467.0,8357.0
13373.0,5015.0,0.0,468.0,8358.0
13375.0,5015.0,0.0,469.0,8360.0
13375.0,5013.0,0.0,470.0,8362.0
13378.0,5014.0,0.0,471.0,8364.0
13378.0,5012.0,0.0,472.0,8366.0
13381.0,5012.0,0.0,473.0,8369.0
13383.0,5009.0,0.0,474.0,8374.0
13384.0,5007.0,0.0,475.0,8377.0
13385.0,5006.0,0.0,476.0,8379.0
13386.0,5005.0,0.0,477.0,8381.0
13386.0,5002.0,0.0,478.0,8384.0
13386.0,5001.0,0.0,479.0,8385.0
13388.0,4998.0,0.0,480.0,8390.0
13390.0,4994.0,0.0,481.0,8396.0
13427.0,5030.0,0.0,482.0,8397.0
13420.0,5023.0,0.0,483.0,8397.0
13420.0,5022.0,0.0,484.0,8398.0
13421.0,5023.0,0.0,485.0,8398.0
13423.0,5022.0,0.0,486.0,8401.0
13423.0,5021.0,0.0,487.0,8402.0
13425.0,5016.0,0.0,488.0,8409.0
13427.0,5016.0,0.0,489.0,8411.0
13427.0,5017.0,0.0,490.0,8410.0
13427.0,5016.0,0.0,491.0,8411.0
13428.0,5016.0,0.0,492.0,8412.0
13429.0,5017.0,0.0,493.0,8412.0
13430.0,5017.0,0.0,494.0,8413.0
13430.0,5017.0,0.0,495.0,8413.0
13431.0,5016.0,0.0,496.0,8415.0
13433.0,5012.0,0.0,497.0,8421.0
13433.0,5012.0,0.0,498.0,8421.0
13433.0,5011.0,0.0,499.0,8422.0
13433.0,5010.0,0.0,500.0,8423.0
13434.0,5007.0,0.0,501.0,8427.0
13435.0,5008.0,0.0,502.0,8427.0
13435.0,5008.0,0.0,503.0,8427.0
13435.0,5008.0,0.0,504.0,8427.0
13435.0,5008.0,0.0,505.0,8427.0
13456.0,5029.0,0.0,506.0,8427.0
13447.0,5020.0,0.0,507.0,8427.0
13448.0,5020.0,0.0,508.0,8428.0
13448.0,5021.0,0.0,509.0,8427.0
13448.0,5021.0,0.0,510.0,8427.0
13449.0,5020.0,0.0,511.0,8429.0
13451.0,5020.0,0.0,512.0,8431.0
13451.0,5019.0,0.0,513.0,8432.0
13454.0,5019.0,0.0,514.0,8435.0
13455.0,5019.0,0.0,515.0,8436.0
13455.0,5018.0,0.0,516.0,8437.0
13455.0,5018.0,0.0,517.0,8437.0
13456.0,5017.0,0.0,518.0,8439.0
13457.0,5017.0,0.0,519.0,8440.0
13457.0,5017.0,0.0,520.0,8440.0
13458.0,5017.0,0.0,521.0,8441.0
13458.0,5017.0,0.0,522.0,8441.0
13460.0,5017.0,0.0,523.0,8443.0
13460.0,5015.0,0.0,524.0,8445.0
13461.0,5016.0,0.0,525.0,8445.0
13462.0,5017.0,0.0,526.0,8445.0
13462.0,5017.0,0.0,527.0,8445.0
13462.0,5018.0,0.0,528.0,8444.0
13462.0,5017.0,0.0,529.0,8445.0
13478.0,5031.0,0.0,530.0,8447.0
13469.0,5022.0,0.0,531.0,8447.0
13471.0,5022.0,0.0,532.0,8449.0
13471.0,5021.0,0.0,533.0,8450.0
13471.0,5021.0,0.0,534.0,8450.0
13472.0,5021.0,0.0,535.0,8451.0
13472.0,5020.0,0.0,536.0,8452.0
13472.0,5021.0,0.0,537.0,8451.0
13472.0,5021.0,0.0,538.0,8451.0
13472.0,5019.0,0.0,539.0,8453.0
13472.0,5018.0,0.0,540.0,8454.0
13472.0,5018.0,0.0,541.0,8454.0
13473.0,5017.0,0.0,542.0,8456.0
13474.0,5018.0,0.0,543.0,8456.0
13474.0,5018.0,0.0,544.0,8456.0
13474.0,5018.0,0.0,545.0,8456.0
13474.0,5017.0,0.0,546.0,8457.0
13474.0,5017.0,0.0,547.0,8457.0
13474.0,5016.0,0.0,548.0,8458.0
13474.0,5015.0,0.0,549.0,8459.0
13474.0,5015.0,0.0,550.0,8459.0
13474.0,5015.0,0.0,551.0,8459.0
13474.0,5015.0,0.0,552.0,8459.0
13475.0,5015.0,0.0,553.0,8460.0
13491.0,5031.0,0.0,554.0,8460.0
13482.0,5022.0,0.0,555.0,8460.0
13482.0,5022.0,0.0,556.0,8460.0
13482.0,5022.0,0.0,557.0,8460.0
13482.0,5022.0,0.0,558.0,8460.0
13482.0,5022.0,0.0,559.0,8460.0
13482.0,5022.0,0.0,560.0,8460.0
13482.0,5022.0,0.0,561.0,8460.0
13483.0,5021.0,0.0,562.0,8462.0
13483.0,5022.0,0.0,563.0,8461.0
13483.0,5022.0,0.0,564.0,8461.0
13483.0,5022.0,0.0,565.0,8461.0
13483.0,5022.0,0.0,566.0,8461.0
13483.0,5021.0,0.0,567.0,8462.0
13483.0,5021.0,0.0,568.0,8462.0
13483.0,5021.0,0.0,569.0,8462.0
13484.0,5021.0,0.0,570.0,8463.0
13486.0,5023.0,0.0,571.0,8463.0
13485.0,5022.0,0.0,572.0,8463.0
13485.0,5022.0,0.0,573.0,8463.0
13485.0,5022.0,0.0,574.0,8463.0
13485.0,5022.0,0.0,575.0,8463.0
13485.0,5022.0,0.0,576.0,8463.0
13486.0,5022.0,0.0,577.0,8464.0
13490.0,5025.0,0.0,578.0,8465.0
13490.0,5025.0,0.0,579.0,8465.0
13490.0,5025.0,0.0,580.0,8465.0
13491.0,5023.0,0.0,581.0,8468.0
13492.0,5023.0,0.0,582.0,8469.0
13493.0,5023.0,0.0,583.0,8470.0
13492.0,5023.0,0.0,584.0,8469.0
13492.0,5023.0,0.0,585.0,8469.0
13493.0,5024.0,0.0,586.0,8469.0
13493.0,5024.0,0.0,587.0,8469.0
13493.0,5024.0,0.0,588.0,8469.0
13493.0,5024.0,0.0,589.0,8469.0
13493.0,5024.0,0.0,590.0,8469.0
13493.0,5023.0,0.0,591.0,8470.0
13493.0,5023.0,0.0,592.0,8470.0
13493.0,5021.0,0.0,593.0,8472.0
13494.0,5022.0,0.0,594.0,8472.0
13495.0,5021.0,0.0,595.0,8474.0
13495.0,5021.0,0.0,596.0,8474.0
13495.0,5021.0,0.0,597.0,8474.0
13495.0,5021.0,0.0,598.0,8474.0
13495.0,5021.0,0.0,599.0,8474.0
13495.0,5021.0,0.0,600.0,8474.0
13495.0,5021.0,0.0,601.0,8474.0
13504.0,5029.0,0.0,602.0,8475.0
13495.0,5020.0,0.0,603.0,8475.0
13495.0,5020.0,0.0,604.0,8475.0
13495.0,5019.0,0.0,605.0,8476.0
