"ccl17","ccl22","ccl3","ccl4","collagen4","collagenX","cxcl1","cxcl2","ECMprot","fgf","gcsf","hgf","ifn","igf1","il1","il10","il4","il6","il8","lactoferins","lipoxins","mcp","mmp12","mmpx","pdgf","pge2","resolvins","ros","tgf","tnf","vegf","tick","random_seed"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1831506905
0.0,0.0,12.187707886145738,12.187707886145738,0.0,0.0,11.317157322849614,11.317157322849614,13.928809012737986,6.964404506368993,0.0,99.13943868031781,4.352752816480621,13.928809012737986,23.50486520899535,0.0,0.0,7.834955069665117,12.187707886145738,0.0,0.0,1.479935957603411,0.0,6.964404506368993,6.964404506368993,0.0,0.0,1.0,6.964404506368993,13.058258449441862,0.0,2.0,1831506905
0.0,0.0,22.797723851718523,22.797723851718523,0.0,0.0,21.1693150051672,21.1693150051672,36.50114830437466,18.25057415218733,0.0,190.05070479121082,8.142044232756616,36.50114830437466,44.04661397662752,0.0,0.0,19.878982998738653,22.877298971460316,0.0,0.0,2.847870158879045,0.0,18.25057415218733,18.25057415218733,0.0,0.0,1.0,18.25057415218733,24.426132698269846,0.0,3.0,1831506905
0.0,0.0,31.163728663832657,32.034279227128785,0.0,0.0,29.746116425191012,29.746116425191012,56.15151098962019,28.075755494810096,0.0,273.4167033877555,11.440814009688852,56.15151098962019,61.99851910269275,0.0,0.0,30.36391829674787,32.252402677501735,4.352752816480621,0.0,4.108000213667159,0.0,28.075755494810096,28.075755494810096,0.0,0.0,1.0,28.075755494810096,34.32244202906655,0.8705505632961241,4.0,1831506905
0.0,0.0,34.964556612372206,37.46351602221966,0.0,0.0,33.730453479487245,33.730453479487245,78.48144867401058,39.24072433700529,0.0,349.86366116658195,18.665312713662058,78.48144867401058,71.63783207485503,0.0,0.0,42.97378687973771,37.907378595367796,12.494797049237237,0.0,6.790068895793237,0.0,39.24072433700529,39.24072433700529,0.0,0.0,2.0,39.24072433700529,41.19657856495206,2.4989594098474472,5.0,1831506905
0.0,0.0,39.14392008726109,41.319390609157935,0.0,0.0,36.32846978317033,36.32846978317033,101.40299075670848,50.70149537835424,0.0,419.9658305404626,24.95460412993805,101.40299075670848,78.37497039982655,0.0,0.0,55.69241620434186,42.04650061665624,10.877352609484227,0.0,9.21167541167724,0.0,50.70149537835424,50.70149537835424,0.0,0.0,2.0,50.70149537835424,46.31031143514554,2.175470521896845,6.0,1831506905
0.0,0.0,38.42951449806423,42.935023276224015,0.0,0.0,38.590174339794146,38.590174339794146,124.83955438160145,62.41977719080072,0.0,484.24980329372977,21.724244682149354,124.83955438160145,82.58149605354004,0.0,0.0,66.76462612723061,43.991321713745904,22.52754389079892,0.0,8.442541629452668,0.0,62.41977719080072,62.41977719080072,0.0,0.0,0.0,62.41977719080072,47.279872212653885,4.505508778159784,7.0,1831506905
0.0,0.0,37.807588309967,43.47096264132188,0.0,0.0,39.6885519522763,39.6885519522763,148.72447030016195,74.36223515008098,1.7411011265922482,543.1984662217347,18.91205344522795,150.4655714267542,86.2935113929378,1.7411011265922482,0.0,83.36794921890333,46.60495944066152,28.316871656774403,0.0,7.822993844124887,3.4822022531844965,74.36223515008098,74.36223515008098,0.0,0.0,0.0,74.36223515008098,50.73557558355197,7.404475457947127,8.0,1831506905
0.0,0.0,38.13672067988647,44.80807552079653,0.0,0.0,39.77419463823836,39.77419463823836,171.25859843393764,85.62929921696882,4.12736825639877,597.2546284682246,26.039954976086964,175.3859666903364,90.4522391347976,3.6920929747507083,0.0,103.04528486872331,51.54859505985536,33.35677420455025,0.8705505632961241,10.300198219712824,8.25473651279754,85.62929921696882,85.62929921696882,0.0,1.7411011265922482,3.0,85.62929921696882,58.09669291615223,10.79872309730882,9.0,1831506905
0.0,5.223303379776745,40.164348176511105,46.84265045450981,0.0,0.0,39.848750926744835,39.848750926744835,197.8401008805521,96.30839875038767,7.075285013722988,646.4667019256984,36.5979064853762,199.6920825144983,101.13921317189435,6.261080590447326,0.0,124.67988164555301,57.72591337717038,33.39151138999346,1.6284088465513231,14.190580920571838,19.37387340722272,101.53170213016442,96.30839875038767,0.0,3.2568176931026462,4.0,96.30839875038767,68.01746567496703,16.36523898161005,10.0,1831506905
