"ccl17","ccl22","ccl3","ccl4","collagen4","collagenX","cxcl1","cxcl2","ECMprot","fgf","gcsf","hgf","ifn","igf1","il1","il10","il4","il6","il8","lactoferins","lipoxins","mcp","mmp12","mmpx","pdgf","pge2","resolvins","ros","tgf","tnf","vegf","tick","random_seed"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1219278060
0.0,0.0,1.7411011265922482,1.7411011265922482,0.0,0.0,0.8705505632961241,0.8705505632961241,52.23303379776745,5.223303379776745,0.0,3.6477034711362792,4.352752816480621,10.44660675955349,2.6116516898883724,0.0,0.0,6.093853943072869,1.7411011265922482,0.0,0.0,1.479935957603411,0.0,1.0446606759553492,5.223303379776745,0.0,0.0,1.0,5.223303379776745,5.223303379776745,0.0,2.0,1219278060
0.0,0.0,3.2568176931026462,3.2568176931026462,0.0,0.0,1.6284088465513231,1.6284088465513231,123.82104769196313,12.382104769196312,2.6116516898883724,6.992662302579961,10.753695922644988,27.375861228280996,7.517340403190232,2.6116516898883724,0.0,21.84546868541275,5.888931556638909,0.0,0.0,2.7887572127851397,5.223303379776745,2.4764209538392623,12.382104769196312,0.0,0.0,1.0,12.382104769196312,20.217059838861427,2.6116516898883724,3.0,1219278060
0.0,0.0,15.893482926725154,15.893482926725154,0.0,0.0,13.605320124787385,13.605320124787385,220.9640560446509,22.096405604465087,6.626327666246218,9.630861490527428,18.06714167593507,50.81913887517639,36.257343897955124,5.320501821302032,0.0,44.26355140514151,25.263675463056106,0.0,2.6116516898883724,4.022089943490573,13.252655332492436,4.419281120893017,22.096405604465087,0.0,5.223303379776745,4.0,22.096405604465087,62.86860212231072,6.626327666246218,4.0,1219278060
0.0,0.0,28.635440090632027,28.635440090632027,0.0,0.0,24.031826984603487,24.031826984603487,322.94296795228576,32.29429679522858,12.732957788804331,12.050100812654534,35.75102331894701,77.32155137926148,65.92580034996908,10.290344518977344,0.0,75.0967832676701,46.77919990501957,0.0,4.88522653965397,8.351717766177758,25.465915577608662,6.458859359045715,32.29429679522858,0.0,9.77045307930794,6.0,32.29429679522858,117.40993754853845,12.732957788804331,5.0,1219278060
0.0,0.0,41.46905920375849,42.33960976705461,0.0,0.0,33.1086284046273,33.1086284046273,437.8372840566869,43.78372840566869,18.049088081838374,13.790989211126933,64.20399489397491,105.61654489317574,94.8747678742756,12.440467470691408,0.0,107.16197401361111,72.98338069194224,4.352752816480621,11.217241222293932,17.07010993688175,36.09817616367675,8.756745681133738,43.78372840566869,0.0,22.434482444587864,14.0,43.78372840566869,175.3375345863173,18.919638645134498,6.0,1219278060
0.0,0.0,54.38247467841088,56.0108835249622,0.0,0.0,41.01044299375609,41.01044299375609,572.6806181927412,57.268061819274116,25.28869999288312,15.315998443145151,100.29090264891366,139.82482363143134,125.18820117496927,16.923909907350385,0.0,148.1346023291296,100.90733835227867,8.142044232756616,16.72958017106548,28.378923566418255,50.57739998576624,11.453612363854825,57.268061819274116,0.0,33.45916034213096,16.0,57.268061819274116,243.17744808386908,26.917108839434444,7.0,1219278060
0.0,0.0,78.68251424338827,80.97067704532603,0.0,0.0,54.85377664175268,54.85377664175268,690.0685586816107,69.00685586816108,33.332249346680705,16.034857888353645,163.91675136454745,171.34596108300283,173.99098051673252,21.697523809385725,0.0,195.12050431177653,142.40665494956983,11.440814009688852,23.269451074589963,49.23300816904782,66.66449869336141,13.801371173632216,69.00685586816108,0.0,46.538902149179926,25.0,69.00685586816108,347.5041522845216,35.62041214861848,8.0,1219278060
0.0,0.0,97.22527568490906,100.95833822764146,0.0,0.0,65.16399742032006,65.16399742032006,774.8496851324455,77.48496851324457,42.94621745741774,17.038780897540548,221.9179214940248,197.91615448390684,216.3022354465016,27.594297207353048,0.0,242.11796169281916,181.84207852631096,18.665312713662058,30.703840500129385,68.08406171356876,85.89243491483548,15.496993702648911,77.48496851324457,0.0,61.40768100025877,27.0,77.48496851324457,445.29022789959674,46.67928000015015,9.0,1219278060
0.0,0.0,99.43887809015266,105.30034947943638,0.0,0.0,56.72855466088681,56.72855466088681,848.6559425210997,84.86559425210999,53.05676393832309,18.590280860792483,295.915738031071,222.78795244254303,225.25943090269806,33.59828717387923,0.0,292.6076808856288,207.44782977069903,29.307356946418675,38.916953528887724,92.7458140155861,106.11352787664617,16.973118850421994,84.86559425210999,0.0,77.83390705777545,34.0,84.86559425210999,519.9713443492643,58.91823532760683,10.0,1219278060
